problem,method,backend,cache,dt_s,output_strategy,grid,kappa,velocity,boundary,median_total_ms,p90_total_ms,l2,linf,sample_index,wall_ms,timings_ms,factorizations,cache_hits,cache_bytes,internal_steps,mass_balance_relative,linear_residual,minimum,maximum
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,3,0.7938329363241792,"{""matrix"": 0.300041981972754, ""factorization"": 0.17283298075199127, ""advance"": 0.27570698875933886, ""conversion"": 0.010832911357283592, ""output"": 0.007041962817311287, ""total"": 0.7826669607311487}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,4,0.7872499991208315,"{""matrix"": 0.2944159787148237, ""factorization"": 0.17979193944483995, ""advance"": 0.26608386542648077, ""conversion"": 0.011958996765315533, ""output"": 0.007416121661663055, ""total"": 0.775999971665442}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,5,0.7823749911040068,"{""matrix"": 0.29679201543331146, ""factorization"": 0.171166961081326, ""advance"": 0.2702106721699238, ""conversion"": 0.011917087249457836, ""output"": 0.006415997631847858, ""total"": 0.7724580354988575}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,6,0.7880000630393624,"{""matrix"": 0.3106669755652547, ""factorization"": 0.1603339333087206, ""advance"": 0.2726649399846792, ""conversion"": 0.010333023965358734, ""output"": 0.0072499969974160194, ""total"": 0.7769169751554728}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,7,0.7795830024406314,"{""matrix"": 0.295833102427423, ""factorization"": 0.1717080594971776, ""advance"": 0.2656668657436967, ""conversion"": 0.01166702713817358, ""output"": 0.0072498805820941925, ""total"": 0.7682089926674962}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,8,0.7898339536041021,"{""matrix"": 0.29783393256366253, ""factorization"": 0.1675420207902789, ""advance"": 0.2800829242914915, ""conversion"": 0.011584023013710976, ""output"": 0.006458954885601997, ""total"": 0.7797919679433107}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7918334449641407,0.8435206254944205,0.0003487894871135749,0.0006920798924063831,9,0.8733340073376894,"{""matrix"": 0.31058292370289564, ""factorization"": 0.16116607002913952, ""advance"": 0.3499169833958149, ""conversion"": 0.01058308407664299, ""output"": 0.009082956239581108, ""total"": 0.8588330820202827}",1,15,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,0,0.5691249389201403,"{""matrix"": 0.30445901211351156, ""factorization"": 0.0, ""advance"": 0.21874927915632725, ""conversion"": 0.011625001206994057, ""output"": 0.0069999368861317635, ""total"": 0.5575829418376088}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,1,0.543333007954061,"{""matrix"": 0.28608308639377356, ""factorization"": 0.0, ""advance"": 0.21528988145291805, ""conversion"": 0.01025001984089613, ""output"": 0.006666057743132114, ""total"": 0.5328330444172025}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,2,0.5325420061126351,"{""matrix"": 0.278000021353364, ""factorization"": 0.0, ""advance"": 0.21391897462308407, ""conversion"": 0.009874929673969746, ""output"": 0.006374088115990162, ""total"": 0.522583955898881}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,3,0.5510840564966202,"{""matrix"": 0.28549996204674244, ""factorization"": 0.0, ""advance"": 0.22304081358015537, ""conversion"": 0.009666895493865013, ""output"": 0.007082941010594368, ""total"": 0.5403750110417604}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,4,0.5506670568138361,"{""matrix"": 0.29316695872694254, ""factorization"": 0.0, ""advance"": 0.2139562275260687, ""conversion"": 0.010750023648142815, ""output"": 0.007125083357095718, ""total"": 0.5399580113589764}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,5,0.5640409654006362,"{""matrix"": 0.2882919507101178, ""factorization"": 0.0, ""advance"": 0.23225171025842428, ""conversion"": 0.010500079952180386, ""output"": 0.006958027370274067, ""total"": 0.5535410018637776}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,6,0.5644588964059949,"{""matrix"": 0.28370798099786043, ""factorization"": 0.0, ""advance"": 0.23716490250080824, ""conversion"": 0.010499963536858559, ""output"": 0.007125083357095718, ""total"": 0.5540408892557025}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,7,0.5661669420078397,"{""matrix"": 0.2871250035241246, ""factorization"": 0.0, ""advance"": 0.23704220075160265, ""conversion"": 0.010499963536858559, ""output"": 0.0063749030232429504, ""total"": 0.5567499902099371}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,8,0.5580839933827519,"{""matrix"": 0.28849998489022255, ""factorization"": 0.0, ""advance"": 0.22974808234721422, ""conversion"": 0.009750016033649445, ""output"": 0.006292015314102173, ""total"": 0.5485829897224903}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.03125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.5610000225715339,0.5664627416990697,0.0003487894871135749,0.0006920798924063831,9,0.5639160517603159,"{""matrix"": 0.29983301647007465, ""factorization"": 0.0, ""advance"": 0.22274907678365707, ""conversion"": 0.009291921742260456, ""output"": 0.006875954568386078, ""total"": 0.5533749936148524}",0,16,110316,16,1.6283271027835627e-15,3.6056658319188084e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,0,1.0710000060498714,"{""matrix"": 0.2984169404953718, ""factorization"": 0.2262090565636754, ""advance"": 0.4968330031260848, ""conversion"": 0.010458985343575478, ""output"": 0.006667105481028557, ""total"": 1.059875008650124}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,1,1.140416949056089,"{""matrix"": 0.3198749618604779, ""factorization"": 0.26700005400925875, ""advance"": 0.5024980055168271, ""conversion"": 0.010999967344105244, ""output"": 0.0070410314947366714, ""total"": 1.1293749557808042}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,2,1.0613750200718641,"{""matrix"": 0.29791693668812513, ""factorization"": 0.20791706629097462, ""advance"": 0.5035861395299435, ""conversion"": 0.01166702713817358, ""output"": 0.007126014679670334, ""total"": 1.0499999625608325}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,3,1.0319170542061329,"{""matrix"": 0.296834041364491, ""factorization"": 0.1792920520529151, ""advance"": 0.5024592392146587, ""conversion"": 0.012625008821487427, ""output"": 0.007123919203877449, ""total"": 1.0202080011367798}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,4,1.0264579905197024,"{""matrix"": 0.2987920306622982, ""factorization"": 0.17600005958229303, ""advance"": 0.5005396669730544, ""conversion"": 0.01133396290242672, ""output"": 0.007042079232633114, ""total"": 1.0154579067602754}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,5,1.0212919441983104,"{""matrix"": 0.30449999030679464, ""factorization"": 0.17137499526143074, ""advance"": 0.49833289813250303, ""conversion"": 0.010208925232291222, ""output"": 0.006457907147705555, ""total"": 1.011582906357944}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,6,1.0286669712513685,"{""matrix"": 0.30908396001905203, ""factorization"": 0.16725005116313696, ""advance"": 0.49891730304807425, ""conversion"": 0.0113749410957098, ""output"": 0.007166992872953415, ""total"": 1.0157079668715596}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,7,1.028750091791153,"{""matrix"": 0.3124169306829572, ""factorization"": 0.16145803965628147, ""advance"": 0.5039157113060355, ""conversion"": 0.011291936971247196, ""output"": 0.0069999368861317635, ""total"": 1.0177919175475836}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,8,1.0223339777439833,"{""matrix"": 0.30654098372906446, ""factorization"": 0.16762502491474152, ""advance"": 0.49749703612178564, ""conversion"": 0.011292053386569023, ""output"": 0.007084105163812637, ""total"": 1.0115839540958405}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.0287085315212607,1.0779417003504932,0.00017518076525111344,0.0003475995970227963,9,1.0221669217571616,"{""matrix"": 0.30054105445742607, ""factorization"": 0.16829092055559158, ""advance"": 0.5031669279560447, ""conversion"": 0.01120788510888815, ""output"": 0.0069999368861317635, ""total"": 1.011374988593161}",1,31,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,0,0.8843749528750777,"{""matrix"": 0.3011670196428895, ""factorization"": 0.0, ""advance"": 0.5322862416505814, ""conversion"": 0.010416028089821339, ""output"": 0.0069999368861317635, ""total"": 0.873332959599793}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,1,0.7704170420765877,"{""matrix"": 0.30145898927003145, ""factorization"": 0.0, ""advance"": 0.42204256169497967, ""conversion"": 0.010375049896538258, ""output"": 0.006375019438564777, ""total"": 0.7604589918628335}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,2,0.7430410478264093,"{""matrix"": 0.27537497226148844, ""factorization"": 0.0, ""advance"": 0.4227862227708101, ""conversion"": 0.009499955922365189, ""output"": 0.006375019438564777, ""total"": 0.7331660017371178}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,3,0.7414580322802067,"{""matrix"": 0.27591607067734003, ""factorization"": 0.0, ""advance"": 0.42108248453587294, ""conversion"": 0.009500072337687016, ""output"": 0.006292131729424, ""total"": 0.731833977624774}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,4,0.7650000043213367,"{""matrix"": 0.27412502095103264, ""factorization"": 0.0, ""advance"": 0.44408522080630064, ""conversion"": 0.009416020475327969, ""output"": 0.007041962817311287, ""total"": 0.7543331012129784}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,5,0.7776250131428242,"{""matrix"": 0.29079196974635124, ""factorization"": 0.0, ""advance"": 0.4399972967803478, ""conversion"": 0.010541058145463467, ""output"": 0.006124959327280521, ""total"": 0.7680410053580999}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,6,0.7826249347999692,"{""matrix"": 0.3001249860972166, ""factorization"": 0.0, ""advance"": 0.43554208241403103, ""conversion"": 0.009416020475327969, ""output"": 0.006917165592312813, ""total"": 0.7720829453319311}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,7,0.788375036790967,"{""matrix"": 0.28495804872363806, ""factorization"": 0.0, ""advance"": 0.45420811511576176, ""conversion"": 0.010499963536858559, ""output"": 0.006959075108170509, ""total"": 0.7777499267831445}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,8,0.8079580729827285,"{""matrix"": 0.30554202385246754, ""factorization"": 0.0, ""advance"": 0.45337213668972254, ""conversion"": 0.010541989468038082, ""output"": 0.006875139661133289, ""total"": 0.7970830192789435}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.015625,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,0.7801249739713967,0.8155997609719634,0.00017518076525111344,0.0003475995970227963,9,0.7909999694675207,"{""matrix"": 0.2860409440472722, ""factorization"": 0.0, ""advance"": 0.4558330401778221, ""conversion"": 0.010417075827717781, ""output"": 0.0069160014390945435, ""total"": 0.78037497587502}",0,32,110316,32,1.0362081563168126e-15,2.9571255810822754e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,0,1.392040983773768,"{""matrix"": 0.28812489472329617, ""factorization"": 0.16679102554917336, ""advance"": 0.8765009697526693, ""conversion"": 0.012125005014240742, ""output"": 0.006625079549849033, ""total"": 1.3816250720992684}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,1,1.3690829509869218,"{""matrix"": 0.278791063465178, ""factorization"": 0.15479198191314936, ""advance"": 0.8764162193983793, ""conversion"": 0.010624993592500687, ""output"": 0.007082941010594368, ""total"": 1.3579590013250709}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,2,1.4292089035734534,"{""matrix"": 0.2989160129800439, ""factorization"": 0.15237496700137854, ""advance"": 0.9177866159006953, ""conversion"": 0.011625001206994057, ""output"": 0.006623915396630764, ""total"": 1.4193749520927668}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,3,1.434125006198883,"{""matrix"": 0.27837499510496855, ""factorization"": 0.1617079833522439, ""advance"": 0.9339592652395368, ""conversion"": 0.010332907550036907, ""output"": 0.007166992872953415, ""total"": 1.4233749825507402}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,4,1.462375046685338,"{""matrix"": 0.3079160815104842, ""factorization"": 0.15600002370774746, ""advance"": 0.9358732495456934, ""conversion"": 0.011500087566673756, ""output"": 0.0071249669417738914, ""total"": 1.4513750793412328}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,5,1.4962080167606473,"{""matrix"": 0.30637497548013926, ""factorization"": 0.16012496780604124, ""advance"": 0.96650212071836, ""conversion"": 0.011625001206994057, ""output"": 0.007292022928595543, ""total"": 1.4852499589323997}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,6,1.4741249615326524,"{""matrix"": 0.30399998649954796, ""factorization"": 0.1611249754205346, ""advance"": 0.9461214067414403, ""conversion"": 0.011541997082531452, ""output"": 0.0071249669417738914, ""total"": 1.4633749378845096}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,7,1.67591602075845,"{""matrix"": 0.40662509854882956, ""factorization"": 0.2210000529885292, ""advance"": 0.9855460375547409, ""conversion"": 0.011375057511031628, ""output"": 0.007333001121878624, ""total"": 1.6647910233587027}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,8,1.4778749318793416,"{""matrix"": 0.30333397444337606, ""factorization"": 0.16837497241795063, ""advance"": 0.9433352388441563, ""conversion"": 0.01154094934463501, ""output"": 0.0072499969974160194, ""total"": 1.4668749645352364}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,cold,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.4682500041089952,1.5141788171604276,8.77884164027679e-05,0.00017419274383345673,9,1.4763330109417439,"{""matrix"": 0.3005840117111802, ""factorization"": 0.1650420017540455, ""advance"": 0.9507474023848772, ""conversion"": 0.01037493348121643, ""output"": 0.007082941010594368, ""total"": 1.465582987293601}",1,63,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,0,1.293207984417677,"{""matrix"": 0.3022090531885624, ""factorization"": 0.0, ""advance"": 0.9305415442213416, ""conversion"": 0.009624985978007317, ""output"": 0.007207971066236496, ""total"": 1.282332930713892}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,1,1.3044580118730664,"{""matrix"": 0.3155829617753625, ""factorization"": 0.0, ""advance"": 0.9259581565856934, ""conversion"": 0.01083302777260542, ""output"": 0.007417052984237671, ""total"": 1.2932500103488564}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,2,1.301957992836833,"{""matrix"": 0.3122079651802778, ""factorization"": 0.0, ""advance"": 0.9274992626160383, ""conversion"": 0.011124997399747372, ""output"": 0.007458147592842579, ""total"": 1.2909580254927278}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,3,1.3842920307070017,"{""matrix"": 0.30404108110815287, ""factorization"": 0.0, ""advance"": 1.0097514605149627, ""conversion"": 0.010958989150822163, ""output"": 0.009124982170760632, ""total"": 1.3699999544769526}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,4,1.2634999584406614,"{""matrix"": 0.33129192888736725, ""factorization"": 0.0, ""advance"": 0.8686247747391462, ""conversion"": 0.012416974641382694, ""output"": 0.0069999368861317635, ""total"": 1.2521250173449516}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,5,1.2031670194119215,"{""matrix"": 0.2851251047104597, ""factorization"": 0.0, ""advance"": 0.8584157330915332, ""conversion"": 0.010541989468038082, ""output"": 0.0074160052463412285, ""total"": 1.191916991956532}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
diffusion,backward_euler,scipy,warm,0.0078125,final_only,"[20, 16]",0.07,"[0.0, 0.0]",zero_flux,1.2855625245720148,1.31244141375646,8.77884164027679e-05,0.00017419274383345673,6,1.282125012949109,"{""matrix"": 0.29833288863301277, ""factorization"": 0.0, ""advance"": 0.9234552271664143, ""conversion"": 0.010958057828247547, ""output"": 0.006415997631847858, ""total"": 1.2715840712189674}",0,64,110316,64,4.588921835117313e-15,2.936199461517863e-16,0.5039415478570108,1.4960584521429892
